9515.73	0.0158098	11.4619	0.0230658	0.211293	0.155022	2.34263	0.029047	0	0	0	0	0	0.00285495	0.000613279	0.000574509	0	0	0	1.12839e-05	1.34906e-06	1.89548e-06	0	0	0	2.47976e-08	1.91271e-09	3.58288e-09	0	0	0	
9714.92	0.0161189	11.4583	0.0230669	0.211237	0.157995	2.34206	0.029597	0	0	0	0	0	0.0029099	0.000636657	0.000596265	0	0	0	1.1715e-05	1.42756e-06	2.0053e-06	0	0	0	2.62435e-08	2.06411e-09	3.86557e-09	0	0	0	
9913.74	0.0164266	11.4547	0.0230679	0.211181	0.160953	2.34149	0.0301438	0	0	0	0	0	0.00296456	0.000660328	0.000618287	0	0	0	1.21516e-05	1.50858e-06	2.1186e-06	0	0	0	2.77357e-08	2.22344e-09	4.16298e-09	0	0	0	
10105.8	0.0167229	11.4513	0.0230689	0.211127	0.1638	2.34094	0.0306698	0	0	0	0	0	0.00301718	0.000683504	0.000639841	0	0	0	1.25791e-05	1.58936e-06	2.23154e-06	0	0	0	2.92239e-08	2.38534e-09	4.46509e-09	0	0	0	
10307.5	0.0170334	11.4477	0.0230699	0.21107	0.16678	2.34037	0.0312203	0	0	0	0	0	0.00307228	0.000708181	0.000662782	0	0	0	1.30344e-05	1.67694e-06	2.35394e-06	0	0	0	3.08373e-08	2.56413e-09	4.79863e-09	0	0	0	
10511.4	0.0173462	11.4441	0.0230709	0.211013	0.169782	2.33979	0.0317744	0	0	0	0	0	0.00312777	0.000733459	0.000686272	0	0	0	1.35007e-05	1.76829e-06	2.48157e-06	0	0	0	3.25205e-08	2.75415e-09	5.153e-09	0	0	0	
10696.9	0.0176301	11.4409	0.0230719	0.210961	0.172504	2.33927	0.0322766	0	0	0	0	0	0.0031781	0.000756747	0.000707905	0	0	0	1.39304e-05	1.8539e-06	2.60115e-06	0	0	0	3.40981e-08	2.93538e-09	5.4909e-09	0	0	0	
10895.1	0.0179326	11.4374	0.0230729	0.210906	0.175401	2.33871	0.0328111	0	0	0	0	0	0.00323168	0.000781924	0.000731286	0	0	0	1.4395e-05	1.948e-06	2.73254e-06	0	0	0	3.58322e-08	3.13801e-09	5.86857e-09	0	0	0	
11099.6	0.0182438	11.4338	0.0230739	0.21085	0.178382	2.33814	0.0333604	0	0	0	0	0	0.00328679	0.000808231	0.000755705	0	0	0	1.48805e-05	2.04801e-06	2.87213e-06	0	0	0	3.76752e-08	3.35713e-09	6.27688e-09	0	0	0	
11298.1	0.018545	11.4303	0.0230749	0.210795	0.181264	2.33758	0.0338914	0	0	0	0	0	0.00334009	0.000834066	0.000779679	0	0	0	1.53573e-05	2.14786e-06	3.01147e-06	0	0	0	3.95158e-08	3.57974e-09	6.69154e-09	0	0	0	
11498.9	0.018849	11.4269	0.0230759	0.21074	0.18417	2.33702	0.0344266	0	0	0	0	0	0.00339384	0.000860512	0.00080421	0	0	0	1.58454e-05	2.25175e-06	3.15639e-06	0	0	0	4.14308e-08	3.81522e-09	7.13006e-09	0	0	0	
11697.2	0.0191481	11.4234	0.0230769	0.210685	0.187029	2.33647	0.0349529	0	0	0	0	0	0.00344673	0.000886913	0.000828691	0	0	0	1.63327e-05	2.35712e-06	3.30333e-06	0	0	0	4.33733e-08	4.05801e-09	7.58205e-09	0	0	0	
11892.1	0.0194414	11.4201	0.0230778	0.210632	0.18983	2.33593	0.0354682	0	0	0	0	0	0.00349854	0.000913146	0.000853007	0	0	0	1.6817e-05	2.46344e-06	3.45153e-06	0	0	0	4.53334e-08	4.30689e-09	8.04523e-09	0	0	0	
12090.7	0.0197395	11.4166	0.0230788	0.210578	0.192675	2.33538	0.0359914	0	0	0	0	0	0.00355117	0.000940167	0.000878045	0	0	0	1.73158e-05	2.57461e-06	3.60647e-06	0	0	0	4.73832e-08	4.57121e-09	8.53703e-09	0	0	0	
12288.6	0.0200357	11.4132	0.0230798	0.210524	0.1955	2.33484	0.0365106	0	0	0	0	0	0.00360344	0.000967368	0.00090324	0	0	0	1.7818e-05	2.6882e-06	3.76472e-06	0	0	0	4.94779e-08	4.84548e-09	9.0472e-09	0	0	0	
12487.5	0.0203325	11.4098	0.0230808	0.21047	0.198329	2.33429	0.0370304	0	0	0	0	0	0.00365579	0.000994981	0.000928808	0	0	0	1.83278e-05	2.80521e-06	3.92769e-06	0	0	0	5.16357e-08	5.13233e-09	9.5806e-09	0	0	0	
12687.4	0.0206301	11.4064	0.0230817	0.210417	0.201163	2.33374	0.0375508	0	0	0	0	0	0.00370824	0.00102301	0.000954753	0	0	0	1.88455e-05	2.92573e-06	4.09549e-06	0	0	0	5.38584e-08	5.43223e-09	1.01381e-08	0	0	0	
12882.9	0.0209201	11.4031	0.0230827	0.210364	0.203925	2.33321	0.0380576	0	0	0	0	0	0.00375934	0.00105068	0.000980353	0	0	0	1.93564e-05	3.04637e-06	4.26341e-06	0	0	0	5.60836e-08	5.73685e-09	1.07042e-08	0	0	0	
13084.9	0.021219	11.3997	0.0230837	0.21031	0.206769	2.33266	0.0385793	0	0	0	0	0	0.00381197	0.00107954	0.00100705	0	0	0	1.98894e-05	3.17397e-06	4.44095e-06	0	0	0	5.84372e-08	6.06371e-09	1.13115e-08	0	0	0	
13288.1	0.0215188	11.3963	0.0230847	0.210256	0.209619	2.33211	0.039102	0	0	0	0	0	0.00386474	0.00110884	0.00103414	0	0	0	2.04306e-05	3.30536e-06	4.62371e-06	0	0	0	6.08609e-08	6.40518e-09	1.19457e-08	0	0	0	
13488.6	0.0218139	11.3929	0.0230856	0.210202	0.212423	2.33157	0.0396158	0	0	0	0	0	0.00391663	0.00113802	0.00106111	0	0	0	2.09696e-05	3.43799e-06	4.80814e-06	0	0	0	6.33078e-08	6.7548e-09	1.25949e-08	0	0	0	
13690.7	0.0221105	11.3895	0.0230866	0.210148	0.215239	2.33103	0.0401318	0	0	0	0	0	0.00396877	0.0011677	0.00108853	0	0	0	2.15177e-05	3.57469e-06	4.99817e-06	0	0	0	6.583e-08	7.1202e-09	1.32732e-08	0	0	0	
13895.1	0.0224095	11.3861	0.0230876	0.210094	0.218077	2.33048	0.0406514	0	0	0	0	0	0.00402132	0.00119796	0.00111648	0	0	0	2.20769e-05	3.716e-06	5.19455e-06	0	0	0	6.84374e-08	7.50316e-09	1.39838e-08	0	0	0	
14101.9	0.0227112	11.3826	0.0230886	0.21004	0.220939	2.32993	0.0411751	0	0	0	0	0	0.0040743	0.00122885	0.001145	0	0	0	2.26476e-05	3.86212e-06	5.39754e-06	0	0	0	7.11337e-08	7.90465e-09	1.47287e-08	0	0	0	
14295.2	0.0229924	11.3794	0.0230895	0.209989	0.223604	2.32941	0.0416626	0	0	0	0	0	0.00412365	0.00125796	0.00117186	0	0	0	2.31854e-05	4.00155e-06	5.59119e-06	0	0	0	7.3707e-08	8.29285e-09	1.54487e-08	0	0	0	
14489.7	0.0232744	11.3762	0.0230904	0.209938	0.226276	2.3289	0.0421512	0	0	0	0	0	0.00417314	0.00128746	0.00119908	0	0	0	2.37305e-05	4.14461e-06	5.78981e-06	0	0	0	7.63472e-08	8.69617e-09	1.61965e-08	0	0	0	
14690.7	0.0235653	11.3729	0.0230914	0.209886	0.229029	2.32837	0.0426544	0	0	0	0	0	0.00422413	0.0013182	0.00122743	0	0	0	2.42985e-05	4.29548e-06	5.99921e-06	0	0	0	7.91318e-08	9.12691e-09	1.69949e-08	0	0	0	
14895	0.0238599	11.3695	0.0230924	0.209832	0.231817	2.32783	0.0431637	0	0	0	0	0	0.00427577	0.00134967	0.00125645	0	0	0	2.48802e-05	4.45186e-06	6.2162e-06	0	0	0	8.20184e-08	9.57912e-09	1.78329e-08	0	0	0	
